sale_id,date,region,tyre_type,tyre_size,units_sold,unit_price,total_sales,revenue,bill_date,price
S09410,2024-06-15,South,Radial,15,125.0,3592.0,449000.0,449000.0,2024-06-15,3592
S09411,2024-04-03,Nort,Radial,14,135.0,5069.0,684315.0,684315.0,2024-04-03,5069
S09412,2024-06-22,East,Biased,15,117.0,4519.0,528723.0,528723.0,2024-06-22,4519
S09413,2024-06-13,East,Biased,14,78.0,3614.0,281892.0,281892.0,2024-06-13,3614
S09414,2024-04-24,West,Radial,15,85.0,4944.0,420240.0,420240.0,2024-04-24,4944
S09415,2024-07-06,Unknown,Biased,15,106.0,5476.0,580562.0,580562.0,2024-07-06,5477
S09416,2024-01-31,North,Biased,18,127.0,3612.0,458724.0,458724.0,2024-01-31,3612
S09417,2024-01-11,Eest,Radial,15,61.0,4891.0,298351.0,298351.0,2024-01-11,4891
S09419,2024-04-30,West,Radial,16,69.0,4805.0,331545.0,331545.0,2024-04-30,4805
S09420,2024-05-09,North,Radial,16,94.0,3736.0,351184.0,351184.0,2024-05-09,3736
S09421,2024-04-14,North,Radial,16,72.0,4137.0,297864.0,297864.0,2024-04-14,4137
S09422,2024-01-27,East,Biased,14,111.0,5464.0,606504.0,606504.0,2024-01-27,5464
S09423,2024-01-02,South,Radial,14,135.0,4568.0,616680.0,616680.0,2024-01-02,4568
S09424,2024-04-12,West,Radial,16,83.0,5323.0,441809.0,441809.0,2024-04-12,5323
S09425,2024-04-10,North,Radial,15,70.0,5264.0,368480.0,368480.0,2024-04-10,5264
S09426,2024-01-21,West,Radial,16,100.0,4720.0,472000.0,472000.0,2024-01-21,4720
S09427,2024-02-27,East,Biased,17,58.0,4223.0,244934.0,244934.0,2024-02-27,4223
S09428,2024-05-12,South,Radial,14,123.0,3998.0,491754.0,491754.0,2024-05-12,3998
S09429,2024-06-28,East,Biased,17,59.0,5106.0,301254.0,301254.0,2024-06-28,5106
S09430,2024-06-21,West,Radial,17,101.0,5270.0,532270.0,532270.0,2024-06-21,5270
S09431,2024-03-25,East,Biased,14,94.0,5314.0,499516.0,499516.0,2024-03-25,5314
S09432,2024-04-02,West,Biased,16,101.0,3948.0,398748.0,398748.0,2024-04-02,3948
S09434,2024-03-01,North,Biased,17,113.0,3694.0,417422.0,417422.0,2024-03-01,3694
S09435,2024-02-07,East,Radial,16,146.0,5208.0,760368.0,760368.0,2024-02-07,5208
S09436,2024-05-27,North,Radial,18,51.0,4718.0,240618.0,240618.0,2024-05-27,4718
S09437,2024-01-25,West,Biased,17,98.0,4074.0,399252.0,399252.0,2024-01-25,4074
S09438,2024-05-09,North,Biased,16,145.0,4081.0,591745.0,591745.0,2024-05-09,4081
S09439,2024-04-30,South,Biased,17,94.0,5258.0,443617.5,494252.0,2024-04-30,5258
S09440,2024-06-08,South,Radial,16,66.0,3809.0,251394.0,251394.0,2024-06-08,3809
S09441,2024-01-26,East,Biased,15,77.0,5318.0,409486.0,409486.0,2024-01-26,5318
S09442,2024-07-16,East,Biased,15,94.0,5384.0,506096.0,506096.0,2024-07-16,5384
S09443,2024-06-17,East,Radial,14,66.0,4090.0,269940.0,269940.0,2024-06-17,4090
S09444,2024-03-07,East,Radial,18,108.0,4047.0,437076.0,437076.0,2024-03-07,4047
S09445,2024-01-01,West,Radial,17,63.0,3888.0,244944.0,244944.0,2024-01-01,3888
S09448,2024-01-13,West,Radial,18,127.0,5252.0,667004.0,667004.0,2024-01-13,5252
S09449,2024-05-26,North,Biased,17,130.0,4299.0,558870.0,558870.0,2024-05-26,4299
S09450,2024-05-19,South,Biased,18,135.0,4160.0,561600.0,561600.0,2024-05-19,4160
S09451,2024-02-17,East,Radial,18,67.0,5019.0,336273.0,336273.0,2024-02-17,5019
S09452,2024-06-01,East,Biased,15,84.0,4284.0,359856.0,359856.0,2024-06-01,4284
S09453,2024-02-26,West,Radial,17,97.0,4724.0,458228.0,458228.0,2024-02-26,4724
S09454,2024-04-24,South,Biased,17,107.0,5189.0,555223.0,555223.0,2024-04-24,5189
S09455,2024-02-04,Unknown,Radial,14,67.0,4033.0,270211.0,270211.0,2024-02-04,4033
S09456,2024-03-16,West,Radial,18,101.0,3796.0,383396.0,383396.0,2024-03-16,3796
S09457,2024-04-03,West,Biased,16,79.0,5017.0,396343.0,396343.0,2024-04-03,5017
S09458,2024-01-05,South,Biased,15,86.0,4326.0,372036.0,372036.0,2024-01-05,4326
S09459,2024-01-22,East,Radial,14,89.0,4226.0,376114.0,376114.0,2024-01-22,4226
S09460,2024-04-12,North,Radial,15,55.0,3830.0,443617.5,210650.0,2024-04-12,3830
S09461,2024-07-03,East,Radial,16,128.0,4133.0,529024.0,529024.0,2024-07-03,4133
S09462,2024-06-23,South,Radial,14,84.0,5301.0,445284.0,445284.0,2024-06-23,5301
S09463,2024-06-30,East,Radial,15,75.0,4354.0,326550.0,326550.0,2024-06-30,4354
S09464,2024-05-10,East,Radial,16,140.0,4784.0,669760.0,669760.0,2024-05-10,4784
S09465,2024-05-03,North,Biased,14,79.0,4578.0,361662.0,361662.0,2024-05-03,4578
S09466,2024-02-22,East,Biased,16,124.0,4805.0,595820.0,595820.0,2024-02-22,4805
S09467,2024-06-07,Unknown,Biased,14,73.0,4271.0,311783.0,311783.0,2024-06-07,4271
S09468,2024-03-09,East,Biased,17,104.0,4374.0,454896.0,454896.0,2024-03-09,4374
S09469,2024-04-13,West,Biased,17,127.0,5318.0,675386.0,675386.0,2024-04-13,5318
S09470,2024-06-09,South,Radial,15,136.0,4241.0,576776.0,576776.0,2024-06-09,4241
S09472,2024-06-26,North,Biased,18,111.0,3941.0,437451.0,437451.0,2024-06-26,3941
S09473,2024-01-16,West,Radial,16,67.0,4782.0,320394.0,320394.0,2024-01-16,4782
S09474,2024-04-25,West,Biased,14,100.0,5085.0,508500.0,508500.0,2024-04-25,5085
S09475,2024-03-16,East,Biased,17,68.0,5259.0,357612.0,357612.0,2024-03-16,5259
S09476,2024-04-18,South,Radial,18,118.0,4392.0,518256.0,518256.0,2024-04-18,4392
S09477,2024-02-08,North,Radial,17,131.0,5317.0,696527.0,696527.0,2024-02-08,5317
S09478,2024-03-29,West,Biased,16,82.0,3645.0,298890.0,298890.0,2024-03-29,3645
S09479,2024-06-22,East,Biased,16,87.0,3890.0,338430.0,338430.0,2024-06-22,3890
S09481,2024-02-16,West,Biased,18,98.0,4568.0,447664.0,447664.0,2024-02-16,4568
S09482,2024-06-20,North,Radial,16,122.0,4920.0,600240.0,600240.0,2024-06-20,4920
S09483,2024-05-16,West,Biased,16,139.0,3761.0,522779.0,522779.0,2024-05-16,3761
S09484,2024-05-07,North,Radial,17,102.0,4430.0,451860.0,451860.0,2024-05-07,4430
S09486,2024-03-17,West,Biased,18,61.0,4245.0,258945.0,258945.0,2024-03-17,4245
S09487,2024-07-06,North,Radial,14,73.0,4064.0,296672.0,296672.0,2024-07-06,4064
S09488,2024-01-15,West,Radial,14,51.0,5008.0,250400.0,250400.0,2024-01-15,5008
S09490,2024-03-03,West,Radial,14,56.0,5231.0,292936.0,292936.0,2024-03-03,5231
S09492,2024-06-17,North,Biased,18,118.0,4015.0,473770.0,473770.0,2024-06-17,4015
S09493,2024-03-14,West,Biased,14,88.0,5095.0,448360.0,448360.0,2024-03-14,5095
S09494,2024-01-24,West,Biased,18,81.0,4184.0,338904.0,338904.0,2024-01-24,4184
S09495,2024-02-18,North,Radial,14,98.0,5107.0,500486.0,500486.0,2024-02-18,5107
S09496,2024-05-25,East,Radial,15,80.0,3985.0,318800.0,318800.0,2024-05-25,3985
S09497,2024-01-07,West,Radial,15,128.0,5110.0,654080.0,654080.0,2024-01-07,5110
S09498,2024-01-04,East,Biased,18,52.0,4333.0,225316.0,225316.0,2024-01-04,4333
S09499,2024-03-30,North,Radial,15,96.0,3965.0,380640.0,380640.0,2024-03-30,3965
S09500,2024-07-15,West,Biased,15,64.0,3965.0,253760.0,253760.0,2024-07-15,3965
S09501,2024-02-29,Eest,Biased,16,100.0,3521.0,352100.0,352100.0,2024-02-29,3521
S09502,2024-02-24,North,Biased,14,131.0,3895.0,510245.0,510245.0,2024-02-24,3895
S09503,2024-01-16,East,Radial,15,134.0,4732.0,634088.0,634088.0,2024-01-16,4732
S09504,2024-01-29,South,Biased,18,123.0,5086.0,625578.0,625578.0,2024-01-29,5086
S09506,2024-01-14,South,Biased,15,139.0,3919.0,544741.0,544741.0,2024-01-14,3919
S09507,2024-03-19,North,Radial,18,90.0,4872.0,438480.0,438480.0,2024-03-19,4872
S09508,2024-06-25,North,Biased,14,52.0,3804.0,200853.24,200073.52,2024-06-25,3804
S09509,2024-02-02,West,Radial,15,51.0,5307.0,443617.5,265350.0,2024-02-02,5307
S09510,2024-06-01,South,Radial,18,70.0,4500.0,315000.0,315000.0,2024-06-01,4500
S09511,2024-01-21,Unknown,Biased,18,124.0,5476.0,681256.0,681256.0,2024-01-21,5494
S09512,2024-05-24,South,Biased,17,129.0,3543.0,457047.0,457047.0,2024-05-24,3543
S09513,2024-01-23,North,Radial,18,148.0,3606.0,533688.0,533688.0,2024-01-23,3606
S09514,2024-02-26,South,Biased,17,70.0,3649.0,255430.0,255430.0,2024-02-26,3649
S09515,2024-07-04,South,Radial,14,124.0,5129.0,635996.0,635996.0,2024-07-04,5129
S09516,2024-05-21,West,Radial,14,144.0,4787.0,689328.0,689328.0,2024-05-21,4787
S09518,2024-01-20,East,Biased,17,114.0,4541.0,517674.0,517674.0,2024-01-20,4541
S09520,2024-01-19,South,Radial,16,145.0,4859.0,704555.0,704555.0,2024-01-19,4859
S09521,2024-06-29,South,Biased,16,116.0,3738.0,433608.0,433608.0,2024-06-29,3738
S09522,2024-04-12,South,Biased,14,145.0,5409.0,762528.6400000001,762767.88,2024-04-12,5409
S09523,2024-07-02,East,Radial,18,91.0,4223.0,384293.0,384293.0,2024-07-02,4223
S09525,2024-05-30,Unknown,Radial,14,106.0,3827.0,405662.0,405662.0,2024-05-30,3827
S09526,2024-07-08,South,Biased,16,92.0,4361.0,401212.0,401212.0,2024-07-08,4361
S09527,2024-02-02,South,Radial,15,61.0,4817.0,293837.0,293837.0,2024-02-02,4817
S09528,2024-01-18,East,Radial,16,127.0,4936.0,626872.0,626872.0,2024-01-18,4936
S09529,2024-03-13,South,Biased,15,113.0,3960.0,447480.0,447480.0,2024-03-13,3960
S09530,2024-06-09,West,Biased,14,100.0,4604.0,460400.0,460400.0,2024-06-09,4604
S09531,2024-06-08,West,Radial,17,122.0,4778.0,582916.0,582916.0,2024-06-08,4778
S09532,2024-07-07,South,Biased,18,109.0,4243.0,462487.0,462487.0,2024-07-07,4243
S09533,2024-06-30,East,Radial,15,120.0,3862.0,463440.0,463440.0,2024-06-30,3862
S09534,2024-01-17,South,Radial,18,129.0,5244.0,676476.0,676476.0,2024-01-17,5244
S09535,2024-01-19,South,Biased,14,77.0,4980.0,383460.0,383460.0,2024-01-19,4980
S09536,2024-03-10,East,Radial,14,120.0,4397.0,527640.0,527640.0,2024-03-10,4397
S09537,2024-04-29,West,Radial,14,63.0,3942.0,248346.0,248346.0,2024-04-29,3942
S09538,2024-04-10,North,Biased,17,81.0,5333.0,431973.0,431973.0,2024-04-10,5333
S09539,2024-02-03,South,Radial,15,57.0,4385.0,249945.0,249945.0,2024-02-03,4385
S09540,2024-03-24,West,Biased,18,76.0,4483.0,340708.0,340708.0,2024-03-24,4483
S09541,2024-06-01,South,Radial,16,99.0,5056.0,500544.0,500544.0,2024-06-01,5056
S09542,2024-07-14,North,Biased,14,108.0,4761.0,514188.0,514188.0,2024-07-14,4761
S09543,2024-03-14,East,Biased,18,106.0,5421.0,574626.0,574626.0,2024-03-14,5421
S09544,2024-03-28,West,Biased,18,52.0,3760.0,443617.5,200073.52,2024-03-28,3760
S09545,2024-03-25,North,Biased,17,76.0,4796.0,364496.0,364496.0,2024-03-25,4796
S09546,2024-01-11,South,Biased,15,143.0,3779.0,540397.0,540397.0,2024-01-11,3779
S09547,2024-03-31,North,Biased,17,83.0,5427.0,450441.0,450441.0,2024-03-31,5427
S09548,2024-05-23,West,Radial,17,75.0,4425.0,331875.0,331875.0,2024-05-23,4425
S09549,2024-07-07,East,Radial,18,89.0,4445.0,395605.0,395605.0,2024-07-07,4445
S09550,2024-05-06,South,Biased,15,135.0,4673.0,630855.0,630855.0,2024-05-06,4673
S09551,2024-04-22,East,Radial,15,81.0,5350.0,433350.0,433350.0,2024-04-22,5350
S09552,2024-03-20,East,Biased,15,90.0,3651.0,328590.0,328590.0,2024-03-20,3651
S09553,2024-01-07,North,Biased,14,51.0,4293.0,218943.0,218943.0,2024-01-07,4293
S09555,2024-01-16,Unknown,Biased,18,56.0,5171.0,289576.0,289576.0,2024-01-16,5171
S09556,2024-06-16,West,Radial,14,68.0,4535.0,308380.0,308380.0,2024-06-16,4535
S09557,2024-01-12,Eest,Biased,16,82.0,3520.24,288066.0,288066.0,2024-01-12,3513
S09558,2024-02-04,West,Biased,17,51.0,5034.0,256734.0,256734.0,2024-02-04,5034
S09559,2024-01-21,East,Radial,15,116.0,5065.0,587540.0,587540.0,2024-01-21,5065
S09560,2024-06-26,South,Biased,16,141.0,4450.0,627450.0,627450.0,2024-06-26,4450
S09561,2024-06-19,East,Biased,15,127.0,4366.0,554482.0,554482.0,2024-06-19,4366
S09562,2024-01-17,West,Biased,17,64.0,3944.0,252416.0,252416.0,2024-01-17,3944
S09563,2024-02-01,West,Radial,18,70.0,4841.0,338870.0,338870.0,2024-02-01,4841
S09564,2024-02-10,East,Radial,18,127.0,4298.0,545846.0,545846.0,2024-02-10,4298
S09565,2024-05-13,North,Radial,17,108.0,4231.0,456948.0,456948.0,2024-05-13,4231
S09567,2024-05-27,East,Radial,14,88.0,4038.0,355344.0,355344.0,2024-05-27,4038
S09568,2024-06-01,North,Biased,14,69.0,4268.0,294492.0,294492.0,2024-06-01,4268
S09569,2024-03-06,South,Radial,15,51.0,4308.0,215400.0,215400.0,2024-03-06,4308
S09570,2024-05-16,North,Radial,17,122.0,5177.0,443617.5,631594.0,2024-05-16,5177
S09571,2024-04-01,West,Biased,17,58.0,4261.0,247138.0,247138.0,2024-04-01,4261
S09572,2024-06-29,North,Biased,14,100.0,3573.0,357300.0,357300.0,2024-06-29,3573
S09574,2024-06-14,West,Biased,17,142.0,4821.0,684582.0,684582.0,2024-06-14,4821
S09575,2024-01-03,East,Biased,18,64.0,5234.0,334976.0,334976.0,2024-01-03,5234
S09576,2024-07-16,East,Biased,18,133.0,3795.0,443617.5,504735.0,2024-07-16,3795
S09578,2024-02-24,West,Biased,16,143.0,4111.0,587873.0,587873.0,2024-02-24,4111
S09580,2024-04-10,West,Radial,16,75.0,3894.0,292050.0,292050.0,2024-04-10,3894
S09581,2024-07-16,South,Biased,14,103.0,3690.0,380070.0,380070.0,2024-07-16,3690
S09582,2024-02-14,West,Biased,15,119.0,5397.0,642243.0,642243.0,2024-02-14,5397
S09583,2024-06-23,South,Radial,14,88.0,4316.0,379808.0,379808.0,2024-06-23,4316
S09584,2024-01-26,South,Radial,15,66.0,4944.0,326304.0,326304.0,2024-01-26,4944
S09585,2024-04-30,South,Radial,18,119.0,3605.0,428995.0,428995.0,2024-04-30,3605
S09586,2024-05-21,East,Biased,15,141.0,4917.0,693297.0,693297.0,2024-05-21,4917
S09587,2024-06-30,North,Radial,15,58.0,4961.0,287738.0,287738.0,2024-06-30,4961
S09588,2024-07-17,Nort,Radial,17,140.0,3520.24,490840.0,490840.0,2024-07-17,3506
S09589,2024-02-15,Unknown,Biased,15,148.0,4604.0,681392.0,681392.0,2024-02-15,4604
S09590,2024-05-01,Unknown,Biased,17,95.0,4264.0,405080.0,405080.0,2024-05-01,4264
S09591,2024-01-31,East,Biased,15,55.0,4151.0,228305.0,228305.0,2024-01-31,4151
S09592,2024-02-28,West,Biased,17,117.0,3984.0,466128.0,466128.0,2024-02-28,3984
S09593,2024-01-29,South,Biased,18,65.0,4880.0,317200.0,317200.0,2024-01-29,4880
S09594,2024-04-15,East,Radial,18,136.0,4834.0,443617.5,657424.0,2024-04-15,4834
S09596,2024-05-21,West,Radial,16,78.0,4005.0,312390.0,312390.0,2024-05-21,4005
S09597,2024-06-12,Eest,Biased,18,90.0,4018.0,361620.0,361620.0,2024-06-12,4018
S09598,2024-07-04,East,Radial,14,117.0,5187.0,606879.0,606879.0,2024-07-04,5187
S09599,2024-01-24,West,Biased,14,111.0,4301.0,477411.0,477411.0,2024-01-24,4301
S09600,2024-04-18,South,Biased,17,89.0,5161.0,459329.0,459329.0,2024-04-18,5161
S09601,2024-07-09,South,Radial,16,111.0,3948.0,443617.5,438228.0,2024-07-09,3948
S09602,2024-03-31,South,Radial,17,73.0,3784.0,276232.0,276232.0,2024-03-31,3784
S09604,2024-07-05,West,Biased,18,89.0,3573.0,317997.0,317997.0,2024-07-05,3573
S09605,2024-02-01,North,Radial,16,119.0,5476.0,652596.0,652596.0,2024-02-01,5484
S09606,2024-04-25,East,Radial,17,107.0,3544.0,379208.0,379208.0,2024-04-25,3544
S09607,2024-03-22,East,Biased,17,63.0,5052.0,318276.0,318276.0,2024-03-22,5052
S09608,2024-04-19,South,Biased,14,127.0,4244.0,538988.0,538988.0,2024-04-19,4244
S09609,2024-05-25,West,Biased,15,94.0,4175.0,392450.0,392450.0,2024-05-25,4175
S09611,2024-01-26,North,Radial,14,55.0,4074.0,224070.0,224070.0,2024-01-26,4074
S09612,2024-05-16,East,Radial,16,72.0,4930.0,354960.0,354960.0,2024-05-16,4930
S09613,2024-03-04,South,Biased,17,111.0,3592.0,443617.5,398712.0,2024-03-04,3592
S09614,2024-03-12,East,Biased,14,133.0,3821.0,508193.0,508193.0,2024-03-12,3821
S09615,2024-05-27,East,Radial,15,66.0,3965.0,261690.0,261690.0,2024-05-27,3965
S09616,2024-06-30,North,Biased,18,133.0,4103.0,545699.0,545699.0,2024-06-30,4103
S09617,2024-04-15,West,Biased,16,119.0,4384.0,521696.0,521696.0,2024-04-15,4384
S09618,2024-03-26,North,Biased,17,77.0,4506.0,346962.0,346962.0,2024-03-26,4506
S09619,2024-06-06,East,Biased,14,62.0,4053.0,251286.0,251286.0,2024-06-06,4053
S09620,2024-02-22,South,Biased,17,78.0,4252.0,331656.0,331656.0,2024-02-22,4252
S09621,2024-04-01,South,Biased,18,94.0,3826.0,443617.5,359644.0,2024-04-01,3826
S09622,2024-04-08,West,Radial,17,69.0,5290.0,365010.0,365010.0,2024-04-08,5290
S09623,2024-07-09,West,Biased,17,107.0,5366.0,574162.0,574162.0,2024-07-09,5366
S09624,2024-01-11,West,Radial,14,130.0,5106.0,663780.0,663780.0,2024-01-11,5106
S09625,2024-01-31,East,Radial,18,103.0,5334.0,549402.0,549402.0,2024-01-31,5334
S09626,2024-06-25,East,Radial,16,148.0,4227.0,625596.0,625596.0,2024-06-25,4227
S09628,2024-03-27,South,Biased,18,101.0,5091.0,514191.0,514191.0,2024-03-27,5091
S09629,2024-05-26,South,Biased,18,92.0,4090.0,376280.0,376280.0,2024-05-26,4090
S09630,2024-05-19,South,Radial,17,136.0,4938.0,671568.0,671568.0,2024-05-19,4938
S09631,2024-01-15,East,Radial,15,67.0,5022.0,336474.0,336474.0,2024-01-15,5022
S09632,2024-06-07,North,Biased,15,148.0,4350.0,648150.0,648150.0,2024-06-07,4350
S09633,2024-06-19,South,Biased,16,133.0,3939.0,523887.0,523887.0,2024-06-19,3939
S09634,2024-04-10,South,Radial,17,103.0,5156.0,531068.0,531068.0,2024-04-10,5156
S09635,2024-06-13,South,Radial,15,109.0,4213.0,459217.0,459217.0,2024-06-13,4213
S09636,2024-01-29,West,Radial,14,120.0,3931.0,471720.0,471720.0,2024-01-29,3931
S09637,2024-04-23,East,Biased,16,148.0,4447.0,662603.0,662603.0,2024-04-23,4447
S09638,2024-04-16,West,Radial,17,51.0,3827.0,200853.24,200073.52,2024-04-16,3827
S09639,2024-06-02,West,Radial,14,86.0,4780.0,411080.0,411080.0,2024-06-02,4780
S09640,2024-04-17,North,Radial,15,98.0,5165.0,506170.0,506170.0,2024-04-17,5165
S09641,2024-05-09,West,Biased,15,84.0,4360.0,366240.0,366240.0,2024-05-09,4360
S09642,2024-03-24,North,Biased,15,116.0,5077.0,588932.0,588932.0,2024-03-24,5077
S09645,2024-02-19,East,Radial,16,58.0,5044.0,292552.0,292552.0,2024-02-19,5044
S09646,2024-06-14,West,Radial,16,86.0,5405.0,464830.0,464830.0,2024-06-14,5405
S09647,2024-01-23,Unknown,Radial,15,109.0,5066.0,552194.0,552194.0,2024-01-23,5066
S09648,2024-02-28,East,Biased,16,105.0,5131.0,538755.0,538755.0,2024-02-28,5131
S09649,2024-03-30,North,Radial,14,138.0,4781.0,659778.0,659778.0,2024-03-30,4781
S09650,2024-04-24,South,Radial,14,61.0,5315.0,324215.0,324215.0,2024-04-24,5315
S09651,2024-03-15,West,Biased,16,120.0,3728.0,447360.0,447360.0,2024-03-15,3728
S09652,2024-06-04,East,Radial,15,120.0,4768.0,572160.0,572160.0,2024-06-04,4768
S09653,2024-07-12,South,Radial,17,53.0,4950.0,262350.0,262350.0,2024-07-12,4950
S09654,2024-05-02,West,Radial,15,110.0,5233.0,575630.0,575630.0,2024-05-02,5233
S09655,2024-05-15,West,Biased,18,94.0,4979.0,468026.0,468026.0,2024-05-15,4979
S09656,2024-06-05,North,Radial,17,144.0,4243.0,610992.0,610992.0,2024-06-05,4243
S09657,2024-05-18,North,Biased,18,99.0,4996.0,494604.0,494604.0,2024-05-18,4996
S09658,2024-01-18,Unknown,Radial,16,99.0,4501.0,445599.0,445599.0,2024-01-18,4501
S09659,2024-07-01,North,Biased,18,123.0,4310.0,530130.0,530130.0,2024-07-01,4310
S09660,2024-02-19,South,Biased,16,97.0,5086.0,493342.0,493342.0,2024-02-19,5086
S09661,2024-05-21,South,Biased,18,72.0,5252.0,378144.0,378144.0,2024-05-21,5252
S09662,2024-04-27,South,Radial,17,139.0,3673.0,510547.0,510547.0,2024-04-27,3673
S09663,2024-05-16,North,Radial,18,136.0,4598.0,625328.0,625328.0,2024-05-16,4598
S09664,2024-05-18,East,Biased,15,142.0,4622.0,656324.0,656324.0,2024-05-18,4622
S09665,2024-07-09,South,Biased,16,57.0,4012.0,228684.0,228684.0,2024-07-09,4012
S09666,2024-04-17,East,Radial,14,132.0,4647.0,613404.0,613404.0,2024-04-17,4647
S09667,2024-03-07,West,Biased,18,78.0,4640.0,361920.0,361920.0,2024-03-07,4640
S09668,2024-06-29,North,Radial,16,92.0,4866.0,447672.0,447672.0,2024-06-29,4866
S09669,2024-06-15,North,Radial,14,102.0,5230.0,533460.0,533460.0,2024-06-15,5230
S09670,2024-03-18,East,Biased,16,55.0,4756.0,261580.0,261580.0,2024-03-18,4756
S09671,2024-07-02,West,Biased,16,142.0,3628.0,515176.0,515176.0,2024-07-02,3628
S09672,2024-06-04,West,Radial,14,73.0,3873.0,282729.0,282729.0,2024-06-04,3873
S09673,2024-03-15,South,Radial,14,123.0,5098.0,627054.0,627054.0,2024-03-15,5098
S09674,2024-02-08,North,Radial,17,63.0,3735.0,235305.0,235305.0,2024-02-08,3735
S09675,2024-01-25,West,Biased,18,101.0,5367.0,542067.0,542067.0,2024-01-25,5367
S09676,2024-01-21,West,Radial,18,119.0,4241.0,504679.0,504679.0,2024-01-21,4241
S09677,2024-05-17,South,Biased,16,53.0,3689.0,200853.24,200073.52,2024-05-17,3689
S09678,2024-06-19,South,Biased,15,107.0,5224.0,558968.0,558968.0,2024-06-19,5224
S09679,2024-01-15,East,Radial,15,128.0,3667.0,469376.0,469376.0,2024-01-15,3667
S09680,2024-02-17,North,Biased,16,86.0,5130.0,441180.0,441180.0,2024-02-17,5130
S09682,2024-05-28,East,Biased,14,88.0,3790.0,333520.0,333520.0,2024-05-28,3790
S09683,2024-07-06,North,Biased,16,141.0,5383.0,759003.0,759003.0,2024-07-06,5383
S09684,2024-04-25,East,Radial,18,115.0,4864.0,559360.0,559360.0,2024-04-25,4864
S09685,2024-02-19,North,Radial,15,62.0,4918.0,304916.0,304916.0,2024-02-19,4918
S09686,2024-05-30,North,Biased,15,115.0,4997.0,574655.0,574655.0,2024-05-30,4997
S09687,2024-05-20,West,Biased,15,109.0,3638.0,443617.5,396542.0,2024-05-20,3638
S09688,2024-03-09,North,Biased,17,90.0,4714.0,424260.0,424260.0,2024-03-09,4714
S09689,2024-01-04,South,Biased,18,81.0,5476.0,444528.0,444528.0,2024-01-04,5488
S09690,2024-03-18,West,Biased,17,101.0,4067.0,410767.0,410767.0,2024-03-18,4067
S09691,2024-07-18,South,Radial,14,54.0,5042.0,272268.0,272268.0,2024-07-18,5042
S09692,2024-01-09,East,Radial,16,116.0,4574.0,530584.0,530584.0,2024-01-09,4574
S09694,2024-04-24,North,Radial,15,127.0,5074.0,644398.0,644398.0,2024-04-24,5074
S09695,2024-06-11,North,Biased,15,101.0,3797.0,383497.0,383497.0,2024-06-11,3797
S09696,2024-04-10,South,Biased,14,98.0,4595.0,450310.0,450310.0,2024-04-10,4595
S09697,2024-05-28,South,Radial,17,78.0,3755.0,292890.0,292890.0,2024-05-28,3755
S09698,2024-07-04,South,Radial,18,87.0,3808.0,331296.0,331296.0,2024-07-04,3808
S09699,2024-05-25,Eest,Radial,14,119.0,3590.0,427210.0,427210.0,2024-05-25,3590
S09700,2024-04-06,South,Biased,16,147.0,3648.0,536256.0,536256.0,2024-04-06,3648
S09701,2024-07-18,West,Biased,16,57.0,4553.0,259521.0,259521.0,2024-07-18,4553
S09702,2024-03-21,West,Biased,17,108.0,3961.0,427788.0,427788.0,2024-03-21,3961
S09703,2024-02-12,East,Radial,14,104.0,4134.0,429936.0,429936.0,2024-02-12,4134
S09704,2024-04-04,South,Radial,18,51.0,4908.0,250308.0,250308.0,2024-04-04,4908
S09705,2024-01-06,South,Biased,14,75.0,5272.0,395400.0,395400.0,2024-01-06,5272
S09706,2024-03-07,North,Biased,14,112.0,5315.0,595280.0,595280.0,2024-03-07,5315
S09707,2024-05-19,West,Biased,17,66.0,4136.0,443617.5,272976.0,2024-05-19,4136
S09708,2024-04-09,East,Radial,18,108.0,4145.0,447660.0,447660.0,2024-04-09,4145
