Sale_ID,Date,Region,Tyre_Type,Tyre_Size,Units_Sold,Unit_Price,Total_Sales
S09467,2024-06-07,,Biased,14,73.0,4271,311783.0
S09468,2024-03-09,East,Biased,17,104.0,4374,454896.0
S09469,2024-04-13,West,Biased,17,127.0,5318,675386.0
S09470,2024-06-09,South,Radial,15,136.0,4241,576776.0
S09471,18/07/2024,South,Radial,18,58.0,4137,239946.0
S09472,2024-06-26,North,Biased,18,111.0,3941,437451.0
S09473,2024-01-16,West,Radial,16,67.0,4782,320394.0
S09474,2024-04-25,West,Biased,14,100.0,5085,508500.0
S09475,2024-03-16,East,Biased,17,68.0,5259,357612.0
S09476,2024-04-18,South,Radial,18,118.0,4392,518256.0
S09477,2024-02-08,North,Radial,17,131.0,5317,696527.0
S09478,2024-03-29,West,Biased,16,82.0,3645,298890.0
S09479,2024-06-22,East,Biased,16,87.0,3890,338430.0
S09480,2024-04-21,North,Biased,14,not available,3872,240064.0
S09481,2024-02-16,West,Biased,18,98.0,4568,447664.0
S09482,2024-06-20,North,Radial,16,122.0,4920,600240.0
S09483,2024-05-16,West,Biased,16,139.0,3761,522779.0
S09484,2024-05-07,North,Radial,17,102.0,4430,451860.0
S09485,26/06/2024,West,Biased,15,50.0,5002,250100.0
S09486,2024-03-17,West,Biased,18,61.0,4245,258945.0
S09487,2024-07-06,North,RADIAL,14,73.0,4064,296672.0
S09488,2024-01-15,West,Radial,14,50.0,5008,250400.0
S09489,05/02/2024,West,Radial,17,117.0,5270,616590.0
S09490,2024-03-03,West,Radial,14,56.0,5231,292936.0
S09491,09/03/2024,North,Radial,16,141.0,5461,770001.0
S09492,2024-06-17,North,Biased,18,118.0,4015,473770.0
S09493,2024-03-14,West,Biased,14,88.0,5095,448360.0
S09494,2024-01-24,West,Biased,18,81.0,4184,338904.0
S09495,2024-02-18,North,Radial,14,98.0,5107,500486.0
S09496,2024-05-25,East,Radial,15,80.0,3985,318800.0
S09497,2024-01-07,West,Radial,15,128.0,5110,654080.0
S09498,2024-01-04,East,Biased,18,52.0,4333,225316.0
S09499,2024-03-30,North,Radial,15,96.0,3965,380640.0
S09500,2024-07-15,West,Biased,15,64.0,3965,253760.0
S09501,2024-02-29,Eest,Biased,16,100.0,3521,352100.0
S09502,2024-02-24,North,Biased,14,131.0,3895,510245.0
S09503,2024-01-16,East,Radial,15,134.0,4732,634088.0
S09504,2024-01-29,South,Biased,18,123.0,5086,625578.0
S09505,30/05/2024,North,Biased,16,70.0,3644,255080.0
S09506,2024-01-14,South,Biased,15,139.0,3919,544741.0
S09507,2024-03-19,North,Radial,18,90.0,4872,438480.0
S09508,2024-06-25,North,Biased,14,52.0,3804,197808.0
S09509,2024-02-02,West,Radial,15,50.0,5307,
S09510,2024-06-01,South,Radial,18,70.0,4500,315000.0
S09511,2024-01-21,,Biased,18,124.0,5494,681256.0
S09512,2024-05-24,South,Biased,17,129.0,3543,457047.0
S09513,2024-01-23,North,Radial,18,148.0,3606,533688.0
S09514,2024-02-26,South,Biased,17,70.0,3649,255430.0
S09515,2024-07-04,South,Radial,14,124.0,5129,635996.0
S09516,2024-05-21,West,Radial,14,144.0,4787,689328.0
S09517,02/04/2024,East,Radial,16,98.0,3609,353682.0
S09518,2024-01-20,East,Biased,17,114.0,4541,517674.0
S09519,06/06/2024,South,Radial,18,90.0,4249,382410.0
S09520,2024-01-19,South,Radial,16,145.0,4859,704555.0
S09521,2024-06-29,South,Biased,16,116.0,3738,433608.0
S09522,2024-04-12,South,Biased,14,145.0,5409,784305.0
S09523,2024-07-02,East,Radial,18,91.0,4223,384293.0
S09524,17/03/2024,West,Radial,17,118.0,4242,500556.0
S09525,2024-05-30,,RADIAL,14,106.0,3827,405662.0
S09526,2024-07-08,South,Biased,16,92.0,4361,401212.0
S09527,2024-02-02,South,Radial,15,61.0,4817,293837.0
S09528,2024-01-18,East,Radial,16,127.0,4936,626872.0
S09529,2024-03-13,South,Biased,15,113.0,3960,447480.0
S09530,2024-06-09,West,Biased,14,100.0,4604,460400.0
S09531,2024-06-08,West,Radial,17,122.0,4778,582916.0
S09532,2024-07-07,South,Biased,18,109.0,4243,462487.0
S09533,2024-06-30,East,Radial,15,120.0,3862,463440.0
S09534,2024-01-17,South,Radial,18,129.0,5244,676476.0
S09535,2024-01-19,South,Biased,14,77.0,4980,383460.0
S09536,2024-03-10,East,Radial,14,120.0,4397,527640.0
S09537,2024-04-29,West,Radial,14,63.0,3942,248346.0
S09538,2024-04-10,North,Biased,17,81.0,5333,431973.0
S09539,2024-02-03,South,Radial,15,57.0,4385,249945.0
S09540,2024-03-24,West,Biased,18,76.0,4483,340708.0
S09541,2024-06-01,South,Radial,16,99.0,5056,500544.0
S09542,2024-07-14,North,Biased,14,108.0,4761,514188.0
S09543,2024-03-14,East,Biased,18,106.0,5421,574626.0
S09544,2024-03-28,West,Biased,18,52.0,3760,
S09545,2024-03-25,North,Biased,17,76.0,4796,364496.0
S09546,2024-01-11,South,Biased,15,143.0,3779,540397.0
S09547,2024-03-31,North,Biased,17,83.0,5427,450441.0
S09548,2024-05-23,West,Radial,17,75.0,4425,331875.0
S09549,2024-07-07,East,Radial,18,89.0,4445,395605.0
S09550,2024-05-06,South,Biased,15,135.0,4673,630855.0
S09551,2024-04-22,East,Radial,15,81.0,5350,433350.0
S09552,2024-03-20,East,Biased,15,90.0,3651,328590.0
S09553,2024-01-07,North,Biased,14,51.0,4293,218943.0
S09554,2024-01-16,North,Radial,15,,5096,616616.0
S09555,2024-01-16,,Biased,18,56.0,5171,289576.0
S09556,2024-06-16,West,Radial,14,68.0,4535,308380.0
S09557,2024-01-12,Eest,Biased,16,82.0,3513,288066.0
S09558,2024-02-04,West,Biased,17,51.0,5034,256734.0
S09559,2024-01-21,East,Radial,15,116.0,5065,587540.0
S09560,2024-06-26,South,Biased,16,141.0,4450,627450.0
S09561,2024-06-19,East,Biased,15,127.0,4366,554482.0
S09562,2024-01-17,West,Biased,17,64.0,3944,252416.0
S09563,2024-02-01,West,Radial,18,70.0,4841,338870.0
S09564,2024-02-10,East,Radial,18,127.0,4298,545846.0
S09565,2024-05-13,North,Radial,17,108.0,4231,456948.0
S09566,27/01/2024,East,Radial,16,131.0,3737,489547.0
S09567,2024-05-27,East,Radial,14,88.0,4038,355344.0
S09568,2024-06-01,North,Biased,14,69.0,4268,294492.0
S09569,2024-03-06,South,Radial,15,50.0,4308,215400.0
S09570,2024-05-16,North,Radial,17,122.0,5177,
S09571,2024-04-01,West,Biased,17,58.0,4261,247138.0
S09572,2024-06-29,North,Biased,14,100.0,3573,357300.0
S09573,2024-03-01,West,Radial,16,,4957,431259.0
S09574,2024-06-14,West,Biased,17,142.0,4821,684582.0
S09575,2024-01-03,East,Biased,18,64.0,5234,334976.0
S09576,2024-07-16,East,Biased,18,133.0,3795,
S09577,12/04/2024,South,Radial,17,90.0,3513,316170.0
S09578,2024-02-24,West,Biased,16,143.0,4111,587873.0
S09579,01/01/2024,East,Biased,18,96.0,5126,492096.0
S09580,2024-04-10,West,Radial,16,75.0,3894,292050.0
S09581,2024-07-16,South,Biased,14,103.0,3690,380070.0
S09582,2024-02-14,West,Biased,15,119.0,5397,642243.0
S09583,2024-06-23,South,Radial,14,88.0,4316,379808.0
S09584,2024-01-26,South,Radial,15,66.0,4944,326304.0
S09585,2024-04-30,South,Radial,18,119.0,3605,428995.0
S09586,2024-05-21,East,Biased,15,141.0,4917,693297.0
S09587,2024-06-30,North,Radial,15,58.0,4961,287738.0
S09588,2024-07-17,Nort,Radial,17,140.0,3506,490840.0
S09589,2024-02-15,,Biased,15,148.0,4604,681392.0
S09590,2024-05-01,,Biased,17,95.0,4264,405080.0
S09591,2024-01-31,East,Biased,15,55.0,4151,228305.0
S09592,2024-02-28,West,Biased,17,117.0,3984,466128.0
S09593,2024-01-29,South,Biased,18,65.0,4880,317200.0
S09594,2024-04-15,East,Radial,18,136.0,4834,
S09595,17/01/2024,North,Radial,15,136.0,4431,602616.0
S09596,2024-05-21,West,Radial,16,78.0,4005,312390.0
S09597,2024-06-12,Eest,Biased,18,90.0,4018,361620.0
S09598,2024-07-04,East,Radial,14,117.0,5187,606879.0
S09599,2024-01-24,West,Biased,14,111.0,4301,477411.0
S09600,2024-04-18,South,Biased,17,89.0,5161,459329.0
S09601,2024-07-09,South,Radial,16,111.0,3948,
S09602,2024-03-31,South,Radial,17,73.0,3784,276232.0
S09603,25/01/2024,South,Biased,15,55.0,4805,264275.0
S09604,2024-07-05,West,Biased,18,89.0,3573,317997.0
S09605,2024-02-01,North,Radial,16,119.0,5484,652596.0
S09606,2024-04-25,East,Radial,17,107.0,3544,379208.0
S09607,2024-03-22,East,Biased,17,63.0,5052,318276.0
S09608,2024-04-19,South,Biased,14,127.0,4244,538988.0
S09609,2024-05-25,West,Biased,15,94.0,4175,392450.0
S09610,2024-02-06,North,Biased,17,,4980,
S09611,2024-01-26,North,Radial,14,55.0,4074,224070.0
S09612,2024-05-16,East,Radial,16,72.0,4930,354960.0
S09613,2024-03-04,South,Biased,17,111.0,3592,
S09614,2024-03-12,East,Biased,14,133.0,3821,508193.0
S09615,2024-05-27,East,Radial,15,66.0,3965,261690.0
S09616,2024-06-30,North,Biased,18,133.0,4103,545699.0
S09617,2024-04-15,West,Biased,16,119.0,4384,521696.0
S09618,2024-03-26,North,Biased,17,77.0,4506,346962.0
S09619,2024-06-06,East,Biased,14,62.0,4053,251286.0
S09620,2024-02-22,South,Biased,17,78.0,4252,331656.0
S09621,2024-04-01,South,Biased,18,94.0,3826,
S09622,2024-04-08,West,Radial,17,69.0,5290,365010.0
S09623,2024-07-09,West,Biased,17,107.0,5366,574162.0
S09624,2024-01-11,West,Radial,14,130.0,5106,663780.0
S09625,2024-01-31,East,Radial,18,103.0,5334,549402.0
S09626,2024-06-25,East,Radial,16,148.0,4227,625596.0
S09627,09/04/2024,Wst,Biased,14,113.0,5346,604098.0
S09628,2024-03-27,South,BIASED,18,101.0,5091,514191.0
S09629,2024-05-26,South,Biased,18,92.0,4090,376280.0
S09630,2024-05-19,South,Radial,17,136.0,4938,671568.0
S09631,2024-01-15,East,Radial,15,67.0,5022,336474.0
S09632,2024-06-07,North,Biased,15,149.0,4350,648150.0
S09633,2024-06-19,South,Biased,16,133.0,3939,523887.0
S09634,2024-04-10,South,Radial,17,103.0,5156,531068.0
S09635,2024-06-13,South,Radial,15,109.0,4213,459217.0
S09636,2024-01-29,West,Radial,14,120.0,3931,471720.0
S09637,2024-04-23,East,Biased,16,149.0,4447,662603.0
S09638,2024-04-16,West,Radial,17,50.0,3827,191350.0
S09639,2024-06-02,West,Radial,14,86.0,4780,411080.0
S09640,2024-04-17,North,Radial,15,98.0,5165,506170.0
S09641,2024-05-09,West,Biased,15,84.0,4360,366240.0
S09642,2024-03-24,North,Biased,15,116.0,5077,588932.0
S09643,15/01/2024,West,Biased,15,84.0,4597,386148.0
S09644,2024-05-11,South,Radial,18,not available,4757,675494.0
S09645,2024-02-19,East,Radial,16,58.0,5044,292552.0
S09646,2024-06-14,West,Radial,16,86.0,5405,464830.0
S09647,2024-01-23,,Radial,15,109.0,5066,552194.0
S09648,2024-02-28,East,Biased,16,105.0,5131,538755.0
S09649,2024-03-30,North,Radial,14,138.0,4781,659778.0
S09650,2024-04-24,South,Radial,14,61.0,5315,324215.0
S09651,2024-03-15,West,Biased,16,120.0,3728,447360.0
S09652,2024-06-04,East,Radial,15,120.0,4768,572160.0
S09653,2024-07-12,South,Radial,17,53.0,4950,262350.0
S09654,2024-05-02,West,Radial,15,110.0,5233,575630.0
S09655,2024-05-15,West,Biased,18,94.0,4979,468026.0
S09656,2024-06-05,North,Radial,17,144.0,4243,610992.0
S09657,2024-05-18,North,Biased,18,99.0,4996,494604.0
S09658,2024-01-18,,Radial,16,99.0,4501,445599.0
S09659,2024-07-01,North,Biased,18,123.0,4310,530130.0
S09660,2024-02-19,South,Biased,16,97.0,5086,493342.0
S09661,2024-05-21,South,Biased,18,72.0,5252,378144.0
S09662,2024-04-27,South,Radial,17,139.0,3673,510547.0
S09663,2024-05-16,North,Radial,18,136.0,4598,625328.0
S09664,2024-05-18,East,Biased,15,142.0,4622,656324.0
S09665,2024-07-09,South,Biased,16,57.0,4012,228684.0
S09666,2024-04-17,East,Radial,14,132.0,4647,613404.0
S09667,2024-03-07,West,Biased,18,78.0,4640,361920.0
S09668,2024-06-29,North,Radial,16,92.0,4866,447672.0
S09669,2024-06-15,North,Radial,14,102.0,5230,533460.0
S09670,2024-03-18,East,Biased,16,55.0,4756,261580.0
S09671,2024-07-02,West,Biased,16,142.0,3628,515176.0
S09672,2024-06-04,West,Radial,14,73.0,3873,282729.0
S09673,2024-03-15,South,Radial,14,123.0,5098,627054.0
S09674,2024-02-08,North,Radial,17,63.0,3735,235305.0
S09675,2024-01-25,West,Biased,18,101.0,5367,542067.0
S09676,2024-01-21,West,Radial,18,119.0,4241,504679.0
S09677,2024-05-17,South,Biased,16,53.0,3689,195517.0
S09678,2024-06-19,South,Biased,15,107.0,5224,558968.0
S09679,2024-01-15,East,Radial,15,128.0,3667,469376.0
S09680,2024-02-17,North,Biased,16,86.0,5130,441180.0
S09681,2024-03-26,West,Biased,17,,5192,503624.0
S09682,2024-05-28,East,Biased,14,88.0,3790,333520.0
S09683,2024-07-06,North,Biased,16,141.0,5383,759003.0
S09684,2024-04-25,East,Radial,18,115.0,4864,559360.0
S09685,2024-02-19,North,Radial,15,62.0,4918,304916.0
S09686,2024-05-30,North,Biased,15,115.0,4997,574655.0
S09687,2024-05-20,West,Biased,15,109.0,3638,
S09688,2024-03-09,North,BIASED,17,90.0,4714,424260.0
S09689,2024-01-04,South,Biased,18,81.0,5488,444528.0
S09690,2024-03-18,West,Biased,17,101.0,4067,410767.0
S09691,2024-07-18,South,Radial,14,54.0,5042,272268.0
S09692,2024-01-09,East,Radial,16,116.0,4574,530584.0
S09693,2024-04-30,East,Radial,16,,4490,516350.0
S09694,2024-04-24,North,Radial,15,127.0,5074,644398.0
S09695,2024-06-11,North,Biased,15,101.0,3797,383497.0
S09696,2024-04-10,South,Biased,14,98.0,4595,450310.0
S09697,2024-05-28,South,Radial,17,78.0,3755,292890.0
S09698,2024-07-04,South,Radial,18,87.0,3808,331296.0
S09699,2024-05-25,Eest,Radial,14,119.0,3590,427210.0
S09700,2024-04-06,South,Biased,16,147.0,3648,536256.0
S09701,2024-07-18,West,Biased,16,57.0,4553,259521.0
S09702,2024-03-21,West,Biased,17,108.0,3961,427788.0
S09703,2024-02-12,East,Radial,14,104.0,4134,429936.0
S09704,2024-04-04,South,Radial,18,51.0,4908,250308.0
S09705,2024-01-06,South,Biased,14,75.0,5272,395400.0
S09706,2024-03-07,North,Biased,14,112.0,5315,595280.0
S09707,2024-05-19,West,Biased,17,66.0,4136,
S09708,2024-04-09,East,Radial,18,108.0,4145,447660.0
S09709,2024-01-12,South,Biased,16,137.0,4017,550329.0
S09710,2024-03-06,North,Biased,15,144.0,5418,
S09711,2024-01-02,East,Radial,18,65.0,4896,318240.0
S09712,2024-05-22,East,Biased,16,107.0,4720,505040.0
S09713,2024-05-30,West,Biased,17,113.0,3689,416857.0
S09714,2024-06-05,South,Biased,18,99.0,5326,527274.0
S09715,2024-03-21,East,Biased,18,134.0,5419,726146.0
S09716,2024-05-14,North,Radial,16,75.0,5271,395325.0
S09717,2024-06-04,North,Biased,16,66.0,3578,236148.0
S09718,2024-05-21,East,Radial,14,95.0,5070,481650.0
S09719,2024-06-20,North,Biased,14,117.0,4315,504855.0
S09720,2024-06-06,East,Radial,18,99.0,5405,535095.0
S09721,2024-06-08,North,Biased,15,92.0,5396,496432.0
S09722,2024-03-10,East,Biased,17,97.0,3571,346387.0
S09723,2024-04-24,East,Radial,16,117.0,3542,414414.0
S09724,2024-03-28,East,Biased,14,68.0,4302,292536.0
S09725,2024-01-06,North,Biased,17,74.0,4656,344544.0
S09726,2024-01-27,East,RADIAL,18,121.0,5322,643962.0
S09727,2024-03-22,West,Biased,16,67.0,4629,310143.0
S09728,2024-03-28,East,Biased,16,100.0,5194,519400.0
S09729,2024-04-29,South,Biased,14,67.0,3856,258352.0
S09730,2024-01-24,South,Biased,15,107.0,3507,375249.0
S09731,2024-04-11,West,Biased,16,113.0,5297,598561.0
S09732,2024-02-03,East,Radial,15,not available,4866,583920.0
S09733,2024-06-16,South,Radial,17,106.0,3936,417216.0
S09734,2024-02-16,East,Biased,16,66.0,3579,236214.0
S09735,2024-01-24,South,Biased,16,108.0,5079,548532.0
S09736,2024-03-05,Nort,Radial,15,116.0,4188,485808.0
S09737,2024-01-18,North,Radial,14,135.0,4915,663525.0
S09738,2024-02-13,West,Radial,18,not available,4075,260800.0
S09739,2024-03-16,West,Radial,17,144.0,4399,633456.0
S09740,2024-02-26,East,Radial,16,149.0,3787,564263.0
S09741,2024-04-16,Wst,Radial,14,75.0,5344,400800.0
S09742,2024-06-04,East,Biased,16,97.0,4636,449692.0
S09743,2024-05-03,North,Biased,17,63.0,4462,281106.0
S09744,2024-07-17,North,Biased,18,130.0,5354,696020.0
S09745,2024-05-30,South,Biased,16,58.0,5405,313490.0
S09746,2024-06-10,East,Biased,15,56.0,4219,236264.0
S09747,2024-05-18,North,Radial,14,140.0,4455,623700.0
S09748,2024-06-11,North,Radial,18,141.0,3725,525225.0
S09749,2024-04-25,East,Radial,16,104.0,4856,505024.0
S09750,2024-04-02,South,Radial,18,61.0,4940,301340.0
S09751,2024-02-11,South,Radial,15,66.0,3777,249282.0
S09752,2024-01-28,South,Radial,16,122.0,4394,536068.0
S09753,2024-05-02,South,Biased,18,57.0,5322,303354.0
S09754,2024-01-24,North,Biased,16,140.0,4291,600740.0
S09755,2024-05-15,East,Radial,16,91.0,4526,411866.0
S09756,2024-04-15,East,Biased,18,125.0,4044,505500.0
S09757,2024-04-27,North,Radial,16,86.0,3977,342022.0
S09758,2024-02-22,North,Biased,15,69.0,4933,340377.0
S09759,2024-07-18,North,Radial,18,50.0,4830,241500.0
S09760,2024-05-11,West,Radial,18,58.0,4737,274746.0
S09761,2024-04-09,East,Biased,15,73.0,4553,332369.0
S09762,2024-01-05,East,Radial,15,83.0,3918,325194.0
S09763,2024-02-18,East,Biased,15,85.0,5060,430100.0
S09764,2024-04-07,South,Biased,16,53.0,4551,241203.0
S09765,2024-01-30,North,Radial,16,78.0,4108,320424.0
S09766,2024-03-12,North,Radial,17,136.0,3586,487696.0
S09767,2024-04-12,North,Radial,16,148.0,4549,673252.0
S09768,2024-03-03,West,Biased,15,65.0,3619,235235.0
S09769,2024-06-23,East,Biased,17,57.0,4212,240084.0
S09770,2024-01-26,North,Radial,15,140.0,3891,544740.0
S09771,2024-07-03,West,Radial,14,88.0,4880,429440.0
S09772,06/02/2024,North,Radial,18,107.0,3852,412164.0
S09773,2024-01-07,South,Radial,14,61.0,3514,214354.0
S09774,2024-05-06,,Radial,15,93.0,3804,
S09775,2024-06-16,West,Radial,16,53.0,4777,253181.0
S09776,2024-04-01,North,Radial,18,74.0,4122,305028.0
S09777,2024-06-15,East,BIASED,16,119.0,4019,478261.0
S09778,2024-07-08,West,Biased,16,116.0,5474,634984.0
S09779,2024-04-12,East,Radial,18,88.0,4352,382976.0
S09780,2024-02-22,East,Radial,18,73.0,4139,302147.0
S09781,2024-05-11,South,Biased,14,134.0,4709,631006.0
S09782,2024-04-17,East,Radial,15,55.0,3886,213730.0
S09783,2024-04-21,West,Biased,16,146.0,4404,642984.0
S09784,2024-06-01,East,Biased,15,121.0,5023,607783.0
S09785,2024-01-07,West,Radial,15,82.0,3513,288066.0
S09786,2024-06-04,East,BIASED,17,97.0,4753,461041.0
S09787,2024-07-15,North,Biased,14,116.0,3590,416440.0
S09788,07/03/2024,South,Radial,16,51.0,4927,251277.0
S09789,2024-04-17,North,Radial,18,87.0,5028,
S09790,2024-04-20,South,Biased,18,89.0,3503,311767.0
S09791,2024-05-27,West,Radial,15,105.0,4521,474705.0
S09792,2024-03-23,South,Biased,14,137.0,5187,710619.0
S09793,2024-05-03,East,Biased,14,70.0,4742,331940.0
S09794,2024-05-18,East,Biased,16,131.0,5111,669541.0
S09795,2024-04-13,North,Biased,16,84.0,4295,360780.0
S09796,2024-03-07,South,Biased,15,124.0,5390,668360.0
S09797,2024-01-07,West,Biased,15,124.0,3715,460660.0
S09798,2024-05-30,West,Radial,15,116.0,4682,543112.0
S09799,2024-07-07,East,Radial,17,109.0,5286,576174.0
S09800,2024-07-17,,Radial,14,72.0,5102,367344.0
S09801,2024-04-19,East,Radial,15,114.0,5257,599298.0
S09802,2024-02-03,East,Biased,14,112.0,4203,470736.0
S09803,2024-04-15,East,BIASED,18,72.0,4230,304560.0
S09804,2024-05-26,North,Biased,18,135.0,4896,660960.0
S09805,2024-02-27,North,Biased,14,91.0,3516,319956.0
S09806,2024-01-09,East,Biased,18,143.0,5425,775775.0
S09807,2024-02-17,East,Radial,18,113.0,3994,451322.0
S09808,2024-04-24,East,Radial,18,115.0,5142,591330.0
S09809,2024-02-10,West,Radial,16,130.0,4989,648570.0
S09810,2024-02-17,,Biased,16,90.0,3943,354870.0
S09811,2024-06-21,East,Biased,14,69.0,5262,363078.0
S09812,2024-01-25,South,Radial,14,58.0,4604,267032.0
S09813,2024-04-25,South,Biased,17,106.0,4278,453468.0
S09814,2024-03-18,South,Biased,16,124.0,3665,454460.0
S09815,2024-04-17,South,Radial,14,66.0,3856,254496.0
S09816,2024-01-25,East,Biased,16,127.0,3733,474091.0
S09817,2024-05-26,South,Radial,17,131.0,4685,613735.0
S09818,2024-02-08,West,Radial,14,67.0,3674,246158.0
S09819,2024-04-28,West,Radial,14,112.0,5195,581840.0
S09820,2024-03-19,South,Radial,14,121.0,4886,591206.0
S09821,2024-03-20,North,Biased,14,142.0,4899,695658.0
S09822,27/01/2024,West,Biased,15,121.0,4196,507716.0
S09823,2024-04-13,West,Biased,16,75.0,4697,352275.0
S09824,2024-03-14,South,Radial,16,141.0,3737,526917.0
S09825,2024-07-09,South,Biased,16,121.0,4686,567006.0
S09826,2024-03-08,East,Radial,17,133.0,4487,596771.0
S09827,2024-05-26,West,Biased,15,121.0,4513,546073.0
S09828,2024-01-28,South,Biased,16,127.0,5441,691007.0
S09829,2024-05-02,South,Radial,16,62.0,4411,273482.0
S09830,2024-06-09,East,Biased,14,66.0,4761,314226.0
S09831,2024-05-17,West,Radial,14,75.0,5141,385575.0
S09832,2024-03-23,South,RADIAL,14,55.0,4129,227095.0
S09833,2024-01-30,East,Biased,16,130.0,4755,618150.0
S09834,2024-01-22,South,Biased,14,53.0,4087,216611.0
S09835,2024-01-03,North,Biased,16,138.0,5040,695520.0
S09836,2024-04-10,North,Biased,17,56.0,5253,294168.0
S09837,2024-04-14,South,Radial,17,66.0,4293,283338.0
S09838,2024-06-24,West,Radial,18,135.0,5368,724680.0
S09839,2024-01-02,North,Biased,15,141.0,4419,623079.0
S09840,2024-02-23,East,Biased,14,99.0,4759,471141.0
S09841,2024-01-06,South,Biased,14,55.0,4846,266530.0
S09842,2024-04-16,East,Radial,15,79.0,5067,400293.0
S09843,2024-06-16,North,Biased,15,123.0,3906,480438.0
S09844,2024-05-02,West,Radial,18,105.0,3676,385980.0
S09845,2024-01-02,East,Biased,15,88.0,5023,442024.0
S09846,2024-04-20,North,Biased,16,63.0,3618,227934.0
S09847,2024-01-02,North,Radial,14,103.0,4713,485439.0
S09848,2024-04-02,North,Radial,15,71.0,4113,
S09849,01/07/2024,East,Biased,16,106.0,3864,409584.0
S09850,2024-07-18,North,Radial,15,90.0,3985,
S09851,2024-04-10,South,Radial,16,139.0,5496,763944.0
S09852,2024-07-06,North,Biased,17,59.0,4602,271518.0
S09853,2024-04-06,South,Radial,16,51.0,3821,194871.0
S09854,2024-04-20,West,Radial,18,116.0,3638,422008.0
S09855,2024-01-06,South,Biased,16,97.0,4859,471323.0
S09856,2024-05-06,West,Biased,15,91.0,4925,448175.0
S09857,2024-04-13,,RADIAL,17,60.0,4749,284940.0
S09858,2024-05-26,South,Biased,17,,4789,589047.0
S09859,2024-06-03,West,Radial,16,61.0,3832,233752.0
S09860,2024-01-01,South,Radial,15,63.0,3723,234549.0
S09861,2024-02-02,East,Radial,17,79.0,4071,321609.0
S09862,2024-02-09,West,Biased,16,109.0,4275,465975.0
S09863,2024-02-01,South,Radial,16,126.0,4466,562716.0
S09864,2024-07-15,West,Radial,16,79.0,5083,401557.0
S09865,2024-01-17,North,Radial,17,87.0,4092,356004.0
S09866,2024-05-05,South,Biased,14,124.0,4308,534192.0
S09867,2024-01-08,North,Biased,15,114.0,4486,511404.0
S09868,2024-02-26,West,Biased,18,140.0,5414,757960.0
S09869,2024-02-11,West,Radial,18,96.0,4523,434208.0
